,sink_node_id,src_node_id,switch
4764,226,796,1
4765,241,796,1
4766,437,796,3
4767,483,796,3
4768,764,796,8
4769,771,796,4
4770,114,797,1
4771,134,797,1
4772,226,797,1
4773,241,797,1
4774,317,797,8
4775,372,797,3
4776,751,797,3
4777,835,797,17
4778,130,798,1
4779,235,798,1
4780,238,798,1
4781,436,798,8
4782,520,798,5
4783,760,798,4
4784,811,798,2
4785,130,799,1
4786,235,799,1
4787,238,799,1
4788,259,799,2
4789,297,799,8
4790,744,799,3
4791,793,799,8
4792,122,800,1
4793,142,800,1
4794,232,800,1
4795,518,800,3
4796,535,800,14
4797,732,800,3
4798,840,800,10
4799,122,801,1
4800,142,801,1
4801,232,801,1
4802,334,801,2
4803,366,801,8
4804,700,801,15
4805,768,801,3
4806,118,802,1
4807,138,802,1
4808,229,802,1
4809,244,802,1
4810,475,802,2
4811,517,802,8
4812,719,802,2
4813,840,802,10
4814,118,803,1
4815,138,803,1
4816,229,803,1
4817,244,803,1
4818,270,803,5
4819,286,803,5
4820,844,803,12
4821,847,803,9
4822,130,804,1
4823,238,804,1
4824,423,804,8
4825,468,804,8
4826,740,804,15
4827,836,804,10
4828,130,805,1
4829,238,805,1
4830,287,805,2
4831,317,805,8
4832,755,805,3
4833,840,805,10
4834,126,806,1
4835,235,806,1
4836,247,806,1
4837,437,806,3
4838,466,806,2
4839,705,806,3
4840,777,806,5
4841,126,807,1
4842,235,807,1
4843,247,807,1
4844,332,807,3
4845,347,807,8
4846,764,807,8
4847,816,807,3
4848,118,808,1
4849,138,808,1
4850,229,808,1
4851,244,808,1
4852,425,808,8
4853,499,808,8
4854,757,808,4
4855,776,808,3
4856,118,809,1
4857,138,809,1
4858,229,809,1
4859,244,809,1
4860,303,809,3
4861,332,809,3
4862,704,809,3
4863,765,809,5
4864,114,810,1
4865,134,810,1
4866,226,810,1
4867,241,810,1
4868,471,810,8
4869,472,810,8
4870,700,810,15
4871,797,810,4
4872,114,811,1
4873,134,811,1
4874,226,811,1
4875,241,811,1
4876,323,811,3
4877,370,811,2
4878,733,811,4
4879,761,811,2
4880,126,812,1
4881,235,812,1
4882,416,812,8
4883,458,812,2
4884,735,812,8
4885,841,812,12
4886,126,813,1
4887,235,813,1
4888,319,813,3
4889,399,813,14
4890,713,813,3
4891,822,813,5
4892,122,814,1
4893,142,814,1
4894,232,814,1
4895,247,814,1
4896,442,814,8
4897,496,814,8
4898,776,814,3
4899,830,814,18
4900,122,815,1
4901,142,815,1
4902,232,815,1
4903,247,815,1
4904,308,815,2
4905,384,815,13
4906,729,815,8
4907,815,815,8
4908,114,816,1
4909,134,816,1
4910,226,816,1
4911,241,816,1
4912,406,816,2
4913,548,816,14
4914,769,816,3
4915,790,816,5
4916,114,817,1
4917,134,817,1
4918,226,817,1
4919,241,817,1
4920,276,817,2
4921,363,817,2
4922,728,817,4
4923,820,817,8
4924,130,818,1
4925,238,818,1
4926,460,818,3
4927,528,818,10
4928,729,818,8
4929,823,818,8
4930,130,819,1
4931,238,819,1
4932,250,819,2
4933,282,819,2
4934,780,819,8
4935,789,819,4
4936,122,820,1
4937,142,820,1
4938,232,820,1
4939,247,820,1
4940,497,820,8
4941,537,820,10
4942,795,820,3
4943,829,820,12
4944,122,821,1
4945,142,821,1
4946,232,821,1
4947,247,821,1
4948,274,821,2
4949,285,821,3
4950,738,821,2
4951,804,821,5
4952,118,822,1
4953,138,822,1
4954,229,822,1
4955,244,822,1
4956,463,822,3
4957,533,822,12
4958,747,822,2
4959,772,822,3
4960,118,823,1
4961,138,823,1
4962,229,823,1
4963,244,823,1
4964,263,823,8
4965,299,823,2
4966,728,823,4
4967,799,823,3
4968,130,824,1
4969,238,824,1
4970,410,824,8
4971,434,824,8
4972,780,824,8
4973,795,824,3
4974,130,825,1
4975,238,825,1
4976,253,825,5
4977,304,825,8
4978,711,825,3
4979,839,825,12
4980,126,826,1
4981,235,826,1
4982,495,826,8
4983,509,826,7
4984,796,826,8
4985,831,826,10
4986,126,827,1
4987,235,827,1
4988,255,827,7
4989,296,827,8
4990,755,827,3
4991,830,827,18
4992,431,828,8
4993,521,828,5
4994,708,828,8
4995,728,828,4
4996,280,829,8
4997,342,829,2
4998,757,829,4
4999,782,829,2
5000,403,830,3
5001,428,830,4
5002,778,830,2
5003,806,830,8
5004,296,831,8
5005,376,831,2
5006,792,831,2
5007,815,831,8
5008,461,832,5
5009,473,832,4
5010,773,832,2
5011,796,832,8
5012,300,833,8
5013,382,833,12
5014,707,833,8
5015,740,833,15
5016,438,834,5
5017,459,834,2
5018,703,834,8
5019,713,834,3
5020,294,835,8
5021,343,835,3
5022,776,835,3
5023,848,835,13
5024,404,836,2
5025,543,836,14
5026,712,836,4
5027,821,836,7
5028,258,837,2
5029,379,837,10
5030,720,837,8
5031,842,837,17
5032,414,838,7
5033,473,838,4
5034,746,838,8
5035,801,838,15
5036,310,839,2
5037,368,839,8
5038,789,839,4
5039,841,839,12
5040,495,840,8
5041,524,840,8
5042,740,840,15
5043,752,840,2
5044,323,841,3
5045,351,841,2
5046,736,841,15
5047,827,841,8
5048,443,842,3
5049,523,842,4
5050,704,842,3
5051,794,842,3
5052,339,843,3
5053,369,843,2
5054,810,843,2
5055,844,843,12
5056,412,844,3
5057,534,844,13
5058,756,844,4
5059,802,844,2
5060,389,845,14
5061,392,845,12
5062,723,845,8
5063,745,845,3
5064,416,846,8
5065,468,846,8
5066,748,846,8
5067,771,846,4
5068,262,847,8
5069,328,847,5
5070,731,847,2
5071,824,847,8
5072,408,848,5
5073,480,848,2
5074,729,848,8
5075,763,848,3
5076,260,849,8
5077,353,849,8
5078,743,849,15
5079,788,849,8
